,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
5842,5842,2,Aja02537920,2023-02-26 16:08:32+00:00,81,13,6,0,2591.0,"So one of the new chats today from the TRAs was  ""Fag and Dykes for trans rights"" not sure us gays have reclaimed that word ""fag"" yet but there it is anyway.

#LetWomenSpeak",0
5845,5845,5,girlmeat5557,2023-02-24 18:30:49+00:00,670,51,10,3,21059.0,"not to disparage construction workers, but the fact the robot prances around like a fag is absolutely gonna be a sticking point for some of them",0
5852,5852,12,Airwolf4Life,2023-02-25 04:44:13+00:00,89,11,6,1,3214.0,Haven’t watched late night tv in years (usually passed out) but who the FUCK is this fag? Where the FUCK is Johnny Carson? #Airwolf https://t.co/W32UTKIwnk,0
5859,5859,19,MrHarryCole,2023-02-22 15:04:18+00:00,78,12,13,2,26270.0,"Defence Sec meeting Ukrainian troops and officers in south west today. 

Lots of thanks but also complaints that fags are so expensive in the UK: “ten pounds for one pack!” https://t.co/BvetggQFDQ",0
5872,5872,32,lndian_Bronson,2023-02-27 18:56:41+00:00,110,3,6,0,22752.0,"In high school, our swim season overlapped with the wrestling team in the locker room.

They would call us ""fags"" because we'd shower before and after the pool, but they would 'oil check' each other in their onesies, right there in front of us. 
I always thought that was weird.",0
5880,5880,40,twinkmoder,2023-02-22 00:15:30+00:00,119,3,8,0,7249.0,I was given a Death Note L snapback as a gift but wearing it just makes me look like a goofy fag instead of a cool fuckboy,0
5884,5884,44,ThreshedThought,2023-02-22 12:58:07+00:00,441,18,5,2,66987.0,"Here is a back of a fag packet calculation:

They started the war with 150k invasion force. In numerical terms, I reckon this entire number is dead, wounded or missing (at least).

They then mobilised 300k. Not all are in service yet, but let’s say that they are all gonna arrive.",0
5893,5893,53,RodneyMarshall1,2023-02-22 16:59:58+00:00,53,1,3,0,1336.0,"In fact, I'm finding it hard to believe that Peter Wyngarde could cook. There would be fine wines aplenty. But watch out for the fag ash in the store-bought vol-au-vents. https://t.co/viWfqQ90sn",0
5905,5905,0,FEMALE_BASTARD,2023-02-27 08:13:26+00:00,157,18,4,0,4338.0,Spotify just called me a faggot https://t.co/XR7U1CXj4f,0
5906,5906,1,maramataeil,2023-02-28 11:19:22+00:00,144,16,0,0,3756.0,can instagram stop calling me a faggot for five seconds https://t.co/fEtq2i0bIb,0
5912,5912,0,chude__,2023-02-26 11:29:22+00:00,4297,3366,175,128,281369.0,"We warned @GovWike but he didn't listen

Wike and his boys rigging the election against Peter Obi in several LGA in Rivers state &amp; the youths are out protesting already!

The man that brings ant-infested faggots into his hut should not grumble when lizards begin to pay him visit. https://t.co/AQJhnjhsHD",0
5914,5914,2,zhongmcr,2023-02-26 11:44:47+00:00,415,34,2,2,8346.0,"this patrick and ""i'm the faggot from mcr"" leathermouth frank are dating",0
5923,5923,0,Mobley13Tony,2023-02-28 16:02:12+00:00,50,4,11,0,1037.0,Current location in Dyke Virginia https://t.co/EKKhhcwO7W,0
5924,5924,1,SpencerAlthouse,2023-02-28 01:43:12+00:00,525,35,9,1,28388.0,"Dick Van Dyke is 97 years old. He has a Grammy, 5 Emmys, and a Tony. I'm gonna need the Academy to give him an Honorary Oscar so he can EGOT already, because I'm tired of waiting https://t.co/LQ7NltiMmD",0
5925,5925,2,dyketheronn,2023-02-28 17:53:34+00:00,61,6,2,0,1832.0,dyke behavior https://t.co/HhSepZHiaa,0
5929,5929,6,cuntkatya,2023-02-28 01:57:58+00:00,64,12,0,3,1617.0,dyke mass extinction https://t.co/KliOMbiChe,0
5930,5930,7,RACHELWEISZX,2023-02-28 20:23:31+00:00,119,8,1,1,3370.0,DYKE BEHAVIOR https://t.co/Wxn85a44Sq,0
5931,5931,8,FanaTeresafana,2023-02-28 22:37:02+00:00,53,9,19,3,4446.0,"Boosted and heart elevated. Died suddenly coming up.

They took the loans out *before covid* you rabid dyke👇🏼

The only reason they want this is to buy more votes. 🤮 https://t.co/ZWw5j5I1uH",0
5932,5932,9,MichaelWarbur17,2023-02-28 17:21:56+00:00,338,50,3,4,30605.0,"A visibly emotional Buster Keaton and Dick Van Dyke at the 1965 funeral of STAN LAUREL. 

“Chaplin wasn't the funniest. I wasn't the funniest; this man was the funniest."" - Buster on Stan.

 https://t.co/6bEaiADxPU",0
5933,5933,10,saving_jay,2023-02-28 22:48:00+00:00,188,35,5,6,26110.0,Why you not asking me how I went from a dyke to a fag 🙄,0
5934,5934,11,dzygaspaw,2023-02-28 14:22:39+00:00,308,46,3,0,8692.0,"Communication essentials for artillery unit of Dyke Pole (Wild Field) battalion working in Kharkiv direction!  

Stable and reliable communication is the basis of any military operation, and battery chainsaws help set up positions for artillery to be unnoticed.

Parcel content🧵 https://t.co/BZoaKYBQLj",2
5935,5935,12,Tuson2litt,2023-02-28 07:25:25+00:00,3005,138,248,89,413659.0,Naw bitch that’s yo dyke ass daddy,1
5940,5940,17,thcteee,2023-02-28 08:51:18+00:00,59,1,1,1,7675.0,"day 283 without sex, the dyke security guard pat me down at starlets and i almost moaned",1
5941,5941,18,mcmoffet,2023-02-28 19:48:14+00:00,77,0,34,2,5800.0,"So you're with a friend at the swimming pool and someone else is doing laps far faster than you can and making you feel insecure, do you...

a) say nothing like a normal person
b) make fun of her hairy armpits and call her a dyke like the twat that you are",1
5944,5944,21,therealamariyaa,2023-02-28 01:34:50+00:00,54,11,1,1,3780.0,I love pretty bitches I can’t date no dyke or stud,1
5945,5945,22,dykespice,2023-02-28 21:11:03+00:00,89,2,1,0,4274.0,and if i say dyke https://t.co/bf1zUUy1PD,0
5946,5946,23,talius,2023-02-28 07:25:02+00:00,62,33,0,0,692.0,"Time is too slow for those who wait,
too swift for those who fear,
too long for those who grieve,
too short for those who rejoice,
but for those who love, time is eternity.
~Henry Van Dyke https://t.co/8u6laePA3h",2
5948,5948,25,aadelsonESPN,2023-02-28 23:08:41+00:00,347,81,11,16,45914.0,“5-7 is not cutting it. It’s awful.” ICYMI Miami QB Tyler Van Dyke told me and @ADavidHaleJoint on In Play earlier today why last season is adding fuel to the fire. https://t.co/3a9SBvieYs,2
5951,5951,28,dmt4dmt,2023-02-28 18:15:09+00:00,61,7,2,1,2175.0,the fact remains that dykes write the best theory as well as the best love poems,0
5957,5957,34,dyke_abed,2023-02-28 12:42:36+00:00,56,1,1,0,2026.0,"people are so dense theses days they can't comprehend that not everything is about looking ""pretty"", photography and fashion is art and it can be an incredible way to express yourself.

and i'm not even a sam smith girl but y'all are so fuckin stupid it's crazy",1
5961,5961,38,UW_WBB,2023-02-28 19:17:41+00:00,88,17,1,3,6912.0,"ALL-PAC-12 HONORS

Congrats to these DAWGS Dalayah Daniels, Lauren Schwartz, and Haley Van Dyke on earning All-Pac-12 Honorable Mention!

#GoHuskies x #Becoming https://t.co/W0qh7Rjg28",2
5964,5964,41,SiakamRobbed,2023-02-27 20:26:46+00:00,296,0,5,0,2726.0,"@sklawzy @DailyLoud The existence of Andrew tate makes y’all seethe lol. I will cry tho, in the meantime work not looking like a whole dyke",0
5967,5967,44,LiquidGoth,2023-02-28 21:54:35+00:00,384,10,8,0,14812.0,call me jersey dykes the way I’m sandwiched between two lesbos rn,0
5973,5973,50,detrans_de,2023-02-28 08:36:40+00:00,71,0,1,0,832.0,@BuckAngel He's still using 'dyke' as an insult and therefore shows how homophobic he is..,0
5979,5979,56,ECUJungle,2023-02-28 11:19:57+00:00,148,3,3,1,10428.0,If you happen to be at Foxy’s Bar on Jost Van Dyke in the BVI… make sure you find the @EastCarolina flag the wife and I just stapled to the roof https://t.co/4PmxWWZIX5,0
5993,5993,70,placeswebreathe,2023-02-28 21:56:58+00:00,79,4,3,0,586.0,@growinThroughIt many of us tomboy kids blossom into full grown dykes and there's nothing bad about that,0
6003,6003,0,maramataeil,2023-02-28 11:19:22+00:00,144,16,0,0,3756.0,can instagram stop calling me a faggot for five seconds https://t.co/fEtq2i0bIb,0
6004,6004,1,Esqueer_,2023-02-22 13:06:49+00:00,8366,1171,70,81,228670.0,"If someone calls you a faggot or tranny and you say they discriminated against you, they can now sue you for at least $35k and cite their religious beliefs. This would apply to the internet as well. This would empower bigots to target the LGBTQ community with impunity.",0
6005,6005,2,TiffyXX,2023-02-25 03:48:15+00:00,66,2,13,0,2352.0,"My gay son loves when people call him a faggot for some reason. He thinks it’s hilarious. Him and his friends call each other that all the time. I guess I’m glad that the word would never offend him, he says he doesn’t bother him at all.",0
6006,6006,3,faggot_moder,2023-02-27 05:44:01+00:00,93,12,3,0,1834.0,"im so ""going for a little walk"" pilled. im a strollcel. pedestrianmaxxing",2
6007,6007,4,ameliaearshart,2023-02-24 20:51:59+00:00,53,1,7,2,2855.0,got called a faggot by a customer today bc I asked if they wanted whole milk or oatmilk in their latte and none of my staff or my boss stood up for me…I hate this country,0
6008,6008,0,chude__,2023-02-26 11:29:22+00:00,4297,3366,175,128,281369.0,"We warned @GovWike but he didn't listen

Wike and his boys rigging the election against Peter Obi in several LGA in Rivers state &amp; the youths are out protesting already!

The man that brings ant-infested faggots into his hut should not grumble when lizards begin to pay him visit. https://t.co/AQJhnjhsHD",0
6009,6009,1,TiffyXX,2023-02-25 03:48:15+00:00,66,2,13,0,2352.0,"My gay son loves when people call him a faggot for some reason. He thinks it’s hilarious. Him and his friends call each other that all the time. I guess I’m glad that the word would never offend him, he says he doesn’t bother him at all.",0
6010,6010,2,Matthew_Hodson,2023-02-24 16:00:41+00:00,84,17,5,0,12907.0,"The UK Government’s ‘Don’t Die of Ignorance’ #AIDS campaign was launched in 1986, more than 4 years after the death of Terry Higgins.
‘So long as AIDS remained merely ‘a bug that kills faggots’ it was of no interest to Government or Fleet Street.’
#LGBTplusHM #LGBTHM23 https://t.co/6B5LgImwAL",0
6012,6012,0,chude__,2023-02-26 11:29:22+00:00,4297,3366,175,128,281369.0,"We warned @GovWike but he didn't listen

Wike and his boys rigging the election against Peter Obi in several LGA in Rivers state &amp; the youths are out protesting already!

The man that brings ant-infested faggots into his hut should not grumble when lizards begin to pay him visit. https://t.co/AQJhnjhsHD",0
6013,6013,1,zhongmcr,2023-02-26 11:44:47+00:00,415,34,2,2,8346.0,"this patrick and ""i'm the faggot from mcr"" leathermouth frank are dating",0
6014,6014,2,DANNY_INTERNET,2023-02-26 21:26:48+00:00,112,4,12,1,4189.0,"I will always bully bigots. Always. Absolutely. So you're not wrong. 

Don't call people faggots, don't be transphobic and you won't be bullied-- I mean held accountable by me or some other user who chooses to call ya out.

 Periodt. https://t.co/0XK8vC5mD8",0
6025,6025,0,JutroNiedziela,2023-02-23 21:08:02+00:00,112,8,11,0,2522.0,Yall really switch like fąggóts huh https://t.co/larl7xG3UE,2
6026,6026,1,lambdavee,2023-02-25 05:48:59+00:00,126,4,2,1,5036.0,"[trying to fit in with the Brooklyn dolls] oh yeah, I'm like if a straight boy was a faggot. I'm a genderfucked girlboy thing with a ketamine problem. I loved Nevada.",0
6033,6033,0,DANNY_INTERNET,2023-02-26 21:26:48+00:00,112,4,12,1,4189.0,"I will always bully bigots. Always. Absolutely. So you're not wrong. 

Don't call people faggots, don't be transphobic and you won't be bullied-- I mean held accountable by me or some other user who chooses to call ya out.

 Periodt. https://t.co/0XK8vC5mD8",0
6034,6034,0,MrHarryCole,2023-02-22 15:04:18+00:00,78,12,13,2,26270.0,"Defence Sec meeting Ukrainian troops and officers in south west today. 

Lots of thanks but also complaints that fags are so expensive in the UK: “ten pounds for one pack!” https://t.co/BvetggQFDQ",0
6035,6035,1,N_A_M_O_R_,2023-02-25 02:12:08+00:00,2097,111,29,3,70498.0,This is gay as aids and the comments are littered with fags,0
6038,6038,4,fuglibetty,2023-02-26 12:46:47+00:00,451,78,3,8,20594.0,there is no purer love nor more ardent hatred than that which exists between the Fag and the Hag. both are manifestations of cosmic forces that maintain the universal equilibrium — the degradation of the fag-hag household is the impetus for our societal decline,0
6039,6039,5,sufcwik,2023-02-22 08:06:03+00:00,60,2,12,2,8455.0,i honestly think in 10-20 years time scientists will find out vapes are exactly the same if not worse than smoking fags,0
6041,6041,7,lathamphil1,2023-02-27 16:49:50+00:00,249,82,12,3,5351.0,"To take a step back!

They removed @BorisJohnson for this fag packet Windsor deal and are using the king to try and polish the turd.

I don't think we will ever witness times like these again!

@Mike_Fabricant
@Jacob_Rees_Mogg
@pritipatel

Get off your arses and kick out Sunak.",0
6043,6043,9,pinko_fag,2023-02-23 17:06:07+00:00,170,16,4,2,8472.0,"The tragic reality of Pride is that it is actually way too boring and unsexy of an event for this. Everyone is dehydrated, it smells like weed and sunscreen, banks are throwing shit at you, and you’re being bombarded by 5 different songs at once from various weapons manufacturers https://t.co/zgqXzXTvBS",1
6049,6049,15,benwritesthings,2023-02-24 08:26:08+00:00,99,2,5,0,2885.0,Also trans fags are great! And people’s worth and their presence in gay community is not defined by your personal desire to fuck them or not. Or Andrew Sullivan’s. Every single person in a gay bar is not sexually desirable to at least one other gay person there.,0
6058,6058,24,damian_from,2023-02-28 07:07:10+00:00,88,24,0,2,1184.0,"Keir Starmer has been Labour leader for three years and all he has come up with are five vague missions which could have been written on the back of a fag packet during an after work drinks session.

It's just not good enough. It's pathetic.",0
